bus_line_name,station_name,location,geo
绵阳20路(三台)公交车路线(新西门—乐安),昌德国际建材装饰城,"104.886055,31.266886","{'formatted_address': '四川省绵阳市三台县昌德', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.886055,31.266886', 'level': '兴趣点'}"
绵阳20路(三台)公交车路线(新西门—乐安),三台水观音,"105.104787,31.024058","{'formatted_address': '四川省绵阳市三台县水观音', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.104787,31.024058', 'level': '村庄'}"
绵阳20路(三台)公交车路线(新西门—乐安),马家桥,"105.054015,31.099067","{'formatted_address': '四川省绵阳市三台县马家桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.054015,31.099067', 'level': '热点商圈'}"
绵阳20路(三台)公交车路线(新西门—乐安),黄林收费站,"105.038346,31.099955","{'formatted_address': '四川省绵阳市三台县黄林收费站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.038346,31.099955', 'level': '兴趣点'}"
绵阳20路(三台)公交车路线(新西门—乐安),黄林垭,"105.033525,31.095735","{'formatted_address': '四川省绵阳市三台县黄林垭', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.033525,31.095735', 'level': '村庄'}"
绵阳20路(三台)公交车路线(新西门—乐安),黄林乡,,
绵阳20路(三台)公交车路线(新西门—乐安),崭断垭,,
绵阳20路(三台)公交车路线(新西门—乐安),养路道班,,
绵阳20路(三台)公交车路线(新西门—乐安),天马路口,"104.999329,31.097126","{'formatted_address': '四川省绵阳市三台县天马路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.999329,31.097126', 'level': '道路'}"
绵阳20路(三台)公交车路线(新西门—乐安),乐安,,
绵阳21路(三台)公交车路线(新西门—进都),新西门,,
绵阳21路(三台)公交车路线(新西门—进都),学林路口,"105.079987,31.086273","{'formatted_address': '四川省绵阳市三台县学林路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.079987,31.086273', 'level': '道路'}"
绵阳21路(三台)公交车路线(新西门—进都),梓锦广场,"105.080533,31.084142","{'formatted_address': '四川省绵阳市三台县梓锦广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.080533,31.084142', 'level': '兴趣点'}"
绵阳21路(三台)公交车路线(新西门—进都),旅游车站,"105.076835,31.082686","{'formatted_address': '四川省绵阳市三台县旅游车站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.076835,31.082686', 'level': '兴趣点'}"
绵阳21路(三台)公交车路线(新西门—进都),植物园,,
绵阳21路(三台)公交车路线(新西门—进都),昌德商业广场,"105.073944,31.092348","{'formatted_address': '四川省绵阳市三台县昌德商业广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.073944,31.092348', 'level': '兴趣点'}"
绵阳21路(三台)公交车路线(新西门—进都),昌德国际建材装饰城,"104.886055,31.266886","{'formatted_address': '四川省绵阳市三台县昌德', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.886055,31.266886', 'level': '兴趣点'}"
绵阳21路(三台)公交车路线(新西门—进都),三台水观音,"105.104787,31.024058","{'formatted_address': '四川省绵阳市三台县水观音', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.104787,31.024058', 'level': '村庄'}"
绵阳21路(三台)公交车路线(新西门—进都),马家桥,"105.054015,31.099067","{'formatted_address': '四川省绵阳市三台县马家桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.054015,31.099067', 'level': '热点商圈'}"
绵阳21路(三台)公交车路线(新西门—进都),黄林收费站,"105.038346,31.099955","{'formatted_address': '四川省绵阳市三台县黄林收费站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.038346,31.099955', 'level': '兴趣点'}"
绵阳21路(三台)公交车路线(新西门—进都),黄林垭,"105.033525,31.095735","{'formatted_address': '四川省绵阳市三台县黄林垭', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.033525,31.095735', 'level': '村庄'}"
绵阳21路(三台)公交车路线(新西门—进都),黄林乡,,
绵阳21路(三台)公交车路线(新西门—进都),崭断垭,,
绵阳21路(三台)公交车路线(新西门—进都),养路道班,,
绵阳21路(三台)公交车路线(新西门—进都),天马路口,"104.999329,31.097126","{'formatted_address': '四川省绵阳市三台县天马路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.999329,31.097126', 'level': '道路'}"
绵阳21路(三台)公交车路线(新西门—进都),乐安职中,,
绵阳21路(三台)公交车路线(新西门—进都),石油队,"104.763363,31.780563","{'formatted_address': '四川省绵阳市江油市石油队', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '江油市', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510781', 'street': [], 'number': [], 'location': '104.763363,31.780563', 'level': '兴趣点'}"
绵阳21路(三台)公交车路线(新西门—进都),沈家店,"104.529910,31.459470","{'formatted_address': '四川省绵阳市涪城区沈家店', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.529910,31.459470', 'level': '村庄'}"
绵阳21路(三台)公交车路线(新西门—进都),天马,"105.358417,31.217679","{'formatted_address': '四川省绵阳市盐亭县天马', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '盐亭县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510723', 'street': [], 'number': [], 'location': '105.358417,31.217679', 'level': '乡镇'}"
绵阳21路(三台)公交车路线(新西门—进都),四村垭口,"104.987572,31.068125","{'formatted_address': '四川省绵阳市三台县四村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.987572,31.068125', 'level': '村庄'}"
绵阳21路(三台)公交车路线(新西门—进都),刘家沟,"104.962699,31.007027","{'formatted_address': '四川省绵阳市三台县刘家沟', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.962699,31.007027', 'level': '村庄'}"
绵阳21路(三台)公交车路线(新西门—进都),侯家沟,"104.965336,31.054398","{'formatted_address': '四川省绵阳市三台县侯家沟', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.965336,31.054398', 'level': '村庄'}"
绵阳21路(三台)公交车路线(新西门—进都),进都,"104.954138,31.043981","{'formatted_address': '四川省绵阳市三台县进都', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.954138,31.043981', 'level': '乡镇'}"
绵阳231公交车路线(石马市场—金子山),石马市场,"104.725655,31.554949","{'formatted_address': '四川省绵阳市游仙区石马市场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.725655,31.554949', 'level': '兴趣点'}"
绵阳231公交车路线(石马市场—金子山),新综合市场,"104.361883,31.595563","{'formatted_address': '四川省绵阳市安州区新综合市场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.361883,31.595563', 'level': '兴趣点'}"
绵阳231公交车路线(石马市场—金子山),四桥,,
绵阳231公交车路线(石马市场—金子山),天林路招呼站,"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳231公交车路线(石马市场—金子山),天林路口,,
绵阳231公交车路线(石马市场—金子山),飞凤路招呼站,"104.765724,31.475395","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.765724,31.475395', 'level': '兴趣点'}"
绵阳231公交车路线(石马市场—金子山),飞凤路口,,
绵阳231公交车路线(石马市场—金子山),施奄村,,
绵阳231公交车路线(石马市场—金子山),天平村,,
绵阳231公交车路线(石马市场—金子山),玉皇观,"104.631958,31.343943","{'formatted_address': '四川省绵阳市涪城区玉皇观', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.631958,31.343943', 'level': '村庄'}"
绵阳231公交车路线(石马市场—金子山),东游路口,,
绵阳231公交车路线(石马市场—金子山),东林,"104.261579,31.483244","{'formatted_address': '四川省绵阳市安州区东林村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.261579,31.483244', 'level': '村庄'}"
绵阳231公交车路线(石马市场—金子山),石锣路口,,
绵阳231公交车路线(石马市场—金子山),砖厂,,
绵阳231公交车路线(石马市场—金子山),十队,,
绵阳231公交车路线(石马市场—金子山),龙家店,,
绵阳231公交车路线(石马市场—金子山),陈家店,"105.036758,31.159544","{'formatted_address': '四川省绵阳市三台县陈家店', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.036758,31.159544', 'level': '村庄'}"
绵阳231公交车路线(石马市场—金子山),金子山村,"104.779176,31.610846","{'formatted_address': '四川省绵阳市游仙区金子山村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.779176,31.610846', 'level': '村庄'}"
绵阳231公交车路线(石马市场—金子山),金子山,"104.884675,31.272739","{'formatted_address': '四川省绵阳市三台县金子山', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.884675,31.272739', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),杨家,"104.716422,31.364786","{'formatted_address': '四川省绵阳市涪城区杨家', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.716422,31.364786', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),双龙山休闲村,"104.714998,31.337014","{'formatted_address': '四川省绵阳市涪城区双龙山休闲村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714998,31.337014', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),戴家林村,"104.694984,31.340984","{'formatted_address': '四川省绵阳市涪城区戴家林村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.694984,31.340984', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),泡桐树村六社,"104.698014,31.329126","{'formatted_address': '四川省绵阳市涪城区泡桐树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.698014,31.329126', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),小岛水库,,
绵阳211公交车路线(杨家—金峰),泡桐树二社,"104.698014,31.329126","{'formatted_address': '四川省绵阳市涪城区泡桐树', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.698014,31.329126', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),泡桐树村,"104.698014,31.329126","{'formatted_address': '四川省绵阳市涪城区泡桐树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.698014,31.329126', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),天一站,,
绵阳211公交车路线(杨家—金峰),石洞招呼站,"104.677106,31.324501","{'formatted_address': '四川省绵阳市涪城区石洞', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.677106,31.324501', 'level': '乡镇'}"
绵阳211公交车路线(杨家—金峰),石洞,"104.677106,31.324501","{'formatted_address': '四川省绵阳市涪城区石洞', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.677106,31.324501', 'level': '乡镇'}"
绵阳211公交车路线(杨家—金峰),观音碑九社,"104.669383,31.336387","{'formatted_address': '四川省绵阳市涪城区观音碑村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.669383,31.336387', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),观音碑六社,"104.669383,31.336387","{'formatted_address': '四川省绵阳市涪城区观音碑村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.669383,31.336387', 'level': '村庄'}"
绵阳211公交车路线(杨家—金峰),田家花碑,,
绵阳211公交车路线(杨家—金峰),田家花碑招呼站,"104.791494,31.506223","{'formatted_address': '四川省绵阳市游仙区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.791494,31.506223', 'level': '兴趣点'}"
绵阳211公交车路线(杨家—金峰),金峰招呼站,"104.639439,31.339402","{'formatted_address': '四川省绵阳市涪城区金峰', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.639439,31.339402', 'level': '兴趣点'}"
绵阳211公交车路线(杨家—金峰),金峰,"104.639439,31.339402","{'formatted_address': '四川省绵阳市涪城区金峰', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.639439,31.339402', 'level': '兴趣点'}"
绵阳206公交车路线(金楠天街广场—杨家镇),金楠天街广场,"104.795273,31.400070","{'formatted_address': '四川省绵阳市涪城区金楠天街广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.795273,31.400070', 'level': '兴趣点'}"
绵阳206公交车路线(金楠天街广场—杨家镇),塘汛,"104.787161,31.398970","{'formatted_address': '四川省绵阳市涪城区塘汛', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.787161,31.398970', 'level': '兴趣点'}"
绵阳206公交车路线(金楠天街广场—杨家镇),塘汛小学,"104.790845,31.394683","{'formatted_address': '四川省绵阳市涪城区塘汛小学', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.790845,31.394683', 'level': '兴趣点'}"
绵阳206公交车路线(金楠天街广场—杨家镇),居民区招呼站,"104.694633,31.446823","{'formatted_address': '四川省绵阳市涪城区招呼站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.694633,31.446823', 'level': '兴趣点'}"
绵阳206公交车路线(金楠天街广场—杨家镇),久久佳园,,
绵阳206公交车路线(金楠天街广场—杨家镇),拱桥(金广),"104.747083,31.465359","{'formatted_address': '四川省绵阳市涪城区拱桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.747083,31.465359', 'level': '兴趣点'}"
绵阳206公交车路线(金楠天街广场—杨家镇),金广村,"104.774379,31.385312","{'formatted_address': '四川省绵阳市涪城区金广村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.774379,31.385312', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),金广水库,,
绵阳206公交车路线(金楠天街广场—杨家镇),万和村一社,"104.751314,31.380795","{'formatted_address': '四川省绵阳市涪城区万和村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.751314,31.380795', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),万和村村委会,"104.751314,31.380794","{'formatted_address': '四川省绵阳市涪城区万和村村委会', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.751314,31.380794', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),万和村六社,"104.751314,31.380795","{'formatted_address': '四川省绵阳市涪城区万和村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.751314,31.380795', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),万和村七社,"104.751314,31.380795","{'formatted_address': '四川省绵阳市涪城区万和村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.751314,31.380795', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),川主庙七社,"104.731216,31.368675","{'formatted_address': '四川省绵阳市涪城区川主庙村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.731216,31.368675', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),川主庙六社,"104.731216,31.368675","{'formatted_address': '四川省绵阳市涪城区川主庙村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.731216,31.368675', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),川主庙村委会,"104.731216,31.368675","{'formatted_address': '四川省绵阳市涪城区川主庙村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.731216,31.368675', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),川主庙八社,"104.731216,31.368675","{'formatted_address': '四川省绵阳市涪城区川主庙村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.731216,31.368675', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),朵朵树三社,"104.714370,31.365459","{'formatted_address': '四川省绵阳市涪城区朵朵树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714370,31.365459', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),朵朵树五社,"104.714370,31.365459","{'formatted_address': '四川省绵阳市涪城区朵朵树村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714370,31.365459', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),朵朵村招呼站,"104.714370,31.365459","{'formatted_address': '四川省绵阳市涪城区朵朵村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.714370,31.365459', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),高碑垭,"104.724835,31.355902","{'formatted_address': '四川省绵阳市涪城区高碑垭村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.724835,31.355902', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),团阳寺村八社,"104.712184,31.351182","{'formatted_address': '四川省绵阳市涪城区团阳寺村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.712184,31.351182', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),杨家招呼站,"104.716422,31.364786","{'formatted_address': '四川省绵阳市涪城区杨家', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.716422,31.364786', 'level': '村庄'}"
绵阳206公交车路线(金楠天街广场—杨家镇),杨家镇,"104.719349,31.339913","{'formatted_address': '四川省绵阳市涪城区杨家镇', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.719349,31.339913', 'level': '乡镇'}"
